Year,Month,Day,LWA_Anticylonic,LWA_Cylonic
1900,3,11,14496.61910885,2443004.502057
1900,3,12,6276.209700127,2720729.479649
1900,3,13,95.89358550895,2408758.826281
1900,3,14,116396.9788205,6106309.335536
1900,3,15,825.4897759602,13409722.95685
1900,3,16,372439.5112752,40950657.91991
1900,3,17,1092184.396963,60178305.54232
1900,3,18,17431.56201033,48843815.01046
1900,3,19,1098.470345922,29516163.95283
1900,3,20,267437.0383563,10861845.88203
1900,3,21,437838.716916,12720548.93656
1900,3,22,71285.51696678,16533636.54132
1900,3,23,8613.443891935,6814634.492169
1900,3,24,48906.81988308,2439532.127663
1900,3,25,3492.293827757,529733.5547415
1900,3,26,3080.100926059,1284445.378917
1900,3,27,123640.0480436,1131904.694094
1900,3,28,402675.800001,462607.6139311
1900,3,29,146751.0547393,1892386.60411
1900,3,30,44642.91993403,625897.596279
1900,3,31,81971.25215147,4445460.042239
1900,4,1,20307.85889983,14460316.50203
1900,4,2,8892.349308171,11146084.43641
1900,4,3,18113.37275644,5099593.171895
1900,4,4,506057.6322657,2906135.640801
1900,4,5,2314511.05749,2478869.638996
1900,4,6,2425648.730846,17065911.28035
1900,4,7,674276.3779019,23915063.31957
1900,4,8,284928.8349444,8130924.923362
1900,4,9,581590.0092507,3392096.074841
1900,4,10,1444948.917202,1179448.900202
1900,4,11,861324.4128269,1146451.233081
1900,4,12,112986.6519535,531013.7903621
1900,4,13,1907.050732044,1652902.016883
1900,4,14,264.0614345328,3420984.086287
1900,4,15,5927.295516024,2716823.355236
1900,4,16,109388.1151114,1067385.665914
1900,4,17,384352.1667922,472302.0345712
1900,4,18,1266132.775065,1230174.565843
1900,4,19,2275355.574419,1194630.44525
1900,4,20,2620350.351769,342529.0743619
1900,4,21,1849348.056267,200016.0454408
1900,4,22,891615.9521443,209438.054028
1900,4,23,1456222.750655,259916.4570215
1900,4,24,1624387.838654,256775.6830935
1900,4,25,936628.6472809,1073458.907576
1900,4,26,371829.10136,6072314.554011
1900,4,27,308794.6887907,7673790.073136
1900,4,28,377779.8120579,1984149.536903
1900,4,29,477039.9566512,217823.8443939
1900,4,30,48391.63686101,1034395.063935
1900,5,1,22799.26784666,3598315.512281
1900,5,2,212559.0828163,3583547.166535
1900,5,3,760885.275337,3825573.182628
1900,5,4,312628.9164542,3130502.021914
1900,5,5,218790.9485763,1233361.822699
1900,5,6,520432.9011318,435107.4154923
1900,5,7,1878598.710277,325971.9779873
1900,5,8,1433818.550239,1828360.065563
1900,5,9,976718.7030734,4131222.935479
1900,5,10,923521.787743,4008810.700261
1900,5,11,544039.6476142,1815499.691879
1900,5,12,505551.5808913,938254.6520585
1900,5,13,845809.3646043,718348.4921687
1900,5,14,947041.2539362,676902.2874593
1900,5,15,466731.5744017,949740.8183506
1900,5,16,584170.1061693,221131.7223067
1900,5,17,547078.8855937,47610.44313318
1900,5,18,656390.7080024,144849.5118257
1900,5,19,104663.8351349,626781.1418304
1900,5,20,37245.38052056,900173.7790398
1900,5,21,311176.3715391,1052931.019342
1900,5,22,468332.4834332,1737552.801134
1900,5,23,219415.1208241,1280499.701043
1900,5,24,177363.1406038,594110.8113853
1900,5,25,539147.5753885,208658.7449889
1900,5,26,2402784.620241,270046.5652143
1900,5,27,2648592.682797,753942.9104745
1900,5,28,2967855.175199,1813292.262398
1900,5,29,3892351.018453,1331943.136077
1900,5,30,3645583.022335,990690.6994848
1900,5,31,3699996.546517,540873.9004698
1900,6,1,2745738.097982,1110841.175852
1900,6,2,2760738.596073,338647.7414186
1900,6,3,1593540.640121,339669.0567437
1900,6,4,730775.2751549,255541.6416126
1900,6,5,521734.9058967,392678.9005119
1900,6,6,214303.9978629,793030.4092588
1900,6,7,97796.40981426,969285.0505556
1900,6,8,127412.161968,489153.4862909
1900,6,9,547352.8776076,337659.5787197
1900,6,10,1230399.611369,500308.5862215
1900,6,11,2917633.349133,568406.3858524
1900,6,12,3921361.322794,238899.4181262
1900,6,13,2119368.657517,48936.47231691
1900,6,14,4383657.635744,117130.2080588
1900,6,15,6074235.884747,1231216.772766
1900,6,16,5606316.687872,4429905.693649
1900,6,17,4901781.621634,2730654.735333
1900,6,18,7175154.992273,1241000.94663
1900,6,19,8178373.770659,688983.8571993
1900,6,20,4517065.371359,966467.878745
1900,6,21,1636901.16133,2047181.658116
1900,6,22,1003513.387434,911773.4052967
1900,6,23,4865865.616289,652494.9297875
1900,6,24,7987163.379085,785344.844527
1900,6,25,8325634.229283,1105647.98466
1900,6,26,9709658.066317,550301.7624536
1900,6,27,7263310.747549,48914.8601866
1900,6,28,9230843.964332,165278.0311385
1900,6,29,8429227.040327,304281.3558331
1900,6,30,9690854.830884,946970.534205
1900,7,1,15059666.36177,1907538.744416
1900,7,2,30180923.94795,2448097.220846
1900,7,3,32327829.8492,335690.2946017
1900,7,4,29566874.92817,228451.6845814
1900,7,5,32004811.69421,287619.1889688
1900,7,6,24974098.90423,174169.4397761
1900,7,7,17268244.81724,70663.99964117
1900,7,8,8691100.36287,176428.044658
1900,7,9,6549315.063515,2469510.883075
1900,7,10,7735432.11895,1798030.3824
1900,7,11,11261709.22235,166432.4120598
1900,7,12,19246936.09546,46764.79315724
1900,7,13,13265568.25666,324894.1887233
1900,7,14,15381092.48633,970606.1300965
1900,7,15,16755291.23665,367375.3405632
1900,7,16,19074650.85963,287791.9055105
1900,7,17,24408113.85521,150288.7597576
1900,7,18,32044251.8417,102364.4022943
1900,7,19,29909422.16165,91906.13286838
1900,7,20,15707281.71878,78483.97543678
1900,7,21,15857840.10617,21618.56923347
1900,7,22,24990976.08192,134.8358688246
1900,7,23,27163718.03827,54200.92493527
1900,7,24,18007423.74728,321339.0084894
1900,7,25,6876868.668078,2092768.359484
1900,7,26,5919438.559468,3070729.212291
1900,7,27,11679416.34142,2075506.877146
1900,7,28,15248380.95411,1070988.998078
1900,7,29,18437003.72062,1044736.887301
1900,7,30,20722688.70703,469771.9909783
1900,7,31,20590655.0977,157575.4611144
1900,8,1,15534922.9646,581549.3479321
1900,8,2,9426257.387041,1501699.309216
1900,8,3,9221857.837306,807044.3539764
1900,8,4,18100719.24982,34114.10346666
1900,8,5,21868284.80735,0
1900,8,6,16958174.53453,0
1900,8,7,13659400.08844,14.38535175351
1900,8,8,16176164.28262,1403.099907873
1900,8,9,11683952.60317,65661.60407215
1900,8,10,7400064.404541,646410.2037531
1900,8,11,7080381.615099,1869860.173553
1900,8,12,7201512.306601,1901879.200294
1900,8,13,10923073.19998,460711.7662664
1900,8,14,16161151.33431,123946.0094096
1900,8,15,15239981.05862,69591.56440346
1900,8,16,11116225.59794,59819.54425127
1900,8,17,14861969.52314,474543.6587105
1900,8,18,17342373.05113,1033681.36672
1900,8,19,15203171.63744,803687.3488888
1900,8,20,14463850.69272,259023.1423175
1900,8,21,11825336.33498,286706.317237
1900,8,22,6860791.27857,1077858.277736
1900,8,23,3325004.140216,511561.5649049
1900,8,24,3134686.848791,795278.1491432
1900,8,25,10762331.026,356193.3143588
1900,8,26,20687636.38772,189937.5903588
1900,8,27,19725581.73771,166259.9638
1900,8,28,13022934.56812,420624.9654697
1900,8,29,6361672.723342,750944.2074192
1900,8,30,3341005.468639,341361.8834254
1900,8,31,7461568.420782,26321.80250343
1900,9,1,21158366.95039,9.366132798609
1900,9,2,30304672.63402,0
1900,9,3,26320411.7087,6882.27702605
1900,9,4,29962461.19954,6877.011840169
1900,9,5,23094464.40104,24733.42680504
1900,9,6,9817852.620183,84095.01662127
1900,9,7,8143231.856122,69820.33911359
1900,9,8,8060513.644276,8332.953062923
1900,9,9,11567770.00283,673.387966194
1900,9,10,9113026.516748,129438.5392407
1900,9,11,4037226.867961,261388.5408256
1900,9,12,1876313.500092,563444.1571416
1900,9,13,1878801.73237,1222024.801335
1900,9,14,2226884.346967,688515.6052204
1900,9,15,3887487.273306,541575.0637507
1900,9,16,4040439.232113,102718.379093
1900,9,17,2261749.101412,389406.0209643
1900,9,18,2463073.85894,1105016.159443
1900,9,19,3781630.968706,2019698.578639
1900,9,20,4491546.246638,1280129.984284
1900,9,21,3378840.399155,1124910.543803
1900,9,22,4011685.801731,1228986.743786
1900,9,23,780274.8501094,1557834.303494
1900,9,24,831708.8791974,955833.312601
1900,9,25,6407670.021537,766332.5699404
1900,9,26,15006368.55483,252024.6740752
1900,9,27,11066847.7962,67356.90237502
1900,9,28,7165108.832529,68760.2579259
1900,9,29,2931362.185644,69765.53777316
1900,9,30,699145.250674,282196.2481402
1900,10,1,1005435.551475,155807.336241
1900,10,2,4996135.886532,16850.78486514
1900,10,3,7052779.734736,0
1900,10,4,3974122.78086,0
1900,10,5,2175579.924824,63.3919080406
1900,10,6,1502496.928034,9106.581480458
1900,10,7,1345137.208792,2937.648792354
1900,10,8,1528739.491463,19155.07945753
1900,10,9,2521040.565557,132072.4996009
1900,10,10,2561098.569017,259277.2454119
1900,10,11,608947.0602784,448611.6861033
1900,10,12,39697.62495541,856920.4662716
1900,10,13,719778.0298251,943443.1142548
1900,10,14,3044267.370256,476775.0271208
1900,10,15,4580140.068145,97731.96077705
1900,10,16,2604594.131972,754766.4027776
1900,10,17,1013728.791932,6686805.733959
1900,10,18,449041.8886905,6828002.171565
1900,10,19,144551.334734,5050358.012663
1900,10,20,31852.78034307,1412894.211578
1900,10,21,566562.079593,27636.70619916
1900,10,22,2694497.10123,201.263241894
1900,10,23,8998558.452212,2787.13749875
1900,10,24,23137534.77506,1313.530577311
1900,10,25,16254577.0984,0
1900,10,26,8619534.951665,4789.911260461
1900,10,27,3524756.371694,57104.36980689
1900,10,28,1795459.508799,289605.6100842
1900,10,29,1387982.554313,539808.2820529
1900,10,30,921630.341452,176962.6674044
1900,10,31,931442.9922044,17113.88618663
1900,11,1,1037862.871751,13080.16495326
1900,11,2,1396402.13144,166270.1857547
1900,11,3,1095891.713283,73469.38574427
1900,11,4,177977.961591,973422.1669906
1900,11,5,45408.41093464,3641413.22422
1900,11,6,135889.7391581,5018807.913146
1900,11,7,51233.887142,8325362.934176
1900,11,8,368301.1129985,12877564.40634
1900,11,9,713981.7332663,10804166.35588
1900,11,10,297140.8224882,6335377.425421
1900,11,11,432244.2376547,11686378.48312
1900,11,12,612352.1826019,20196683.25043
1900,11,13,216203.4733275,27003974.85642
1900,11,14,360749.9038117,14165839.85987
1900,11,15,1594210.010758,4333556.039871
1900,11,16,1158464.577545,2336626.026191
1900,11,17,1409764.75905,2312873.395558
1900,11,18,3425803.896809,1901698.93781
1900,11,19,6960213.228737,1291929.696977
1900,11,20,10729285.61105,1225294.970941
1900,11,21,7444086.742244,678993.724541
1900,11,22,3979545.645359,592819.0274879
1900,11,23,2155127.335267,706497.233205
1900,11,24,1221480.546029,1406987.675367
1900,11,25,730063.7769703,488182.639707
1900,11,26,1160638.320336,1888647.330522
1900,11,27,683786.9708455,1704547.100103
1900,11,28,204515.4047293,5826945.294838
1900,11,29,662224.681799,5700176.176838
1900,11,30,195395.39558,2505711.006536
1900,12,1,175472.3728065,3883171.248319
1900,12,2,57871.98350536,2292389.608027
1900,12,3,94234.61001639,582359.8827945
1900,12,4,104476.9646278,2287568.619343
1900,12,5,160053.7580964,7163223.76954
1900,12,6,25181.16814435,6349339.654676
1900,12,7,43703.09977009,1250106.355225
1900,12,8,274057.2012797,3161234.897034
1900,12,9,301951.2098668,5951643.998311
1900,12,10,98475.10330517,2887011.997041
1900,12,11,21708.09418115,4147815.31089
1900,12,12,9601.494572733,3835043.246936
1900,12,13,31164.10188066,2556100.312746
1900,12,14,1776.020815902,1008428.445148
1900,12,15,32239.92850944,199513.2511077
1900,12,16,304287.0818308,168827.1307487
1900,12,17,403264.1230444,530461.7955297
1900,12,18,778955.2953423,286746.1729261
1900,12,19,1340980.911505,5465.854427856
1900,12,20,259954.8672868,41419.50925427
1900,12,21,730849.6376654,364340.1714227
1900,12,22,1696000.354216,1339333.171303
1900,12,23,1060308.478353,5220119.669256
1900,12,24,799320.5953586,2208995.293519
1900,12,25,80308.88821772,3530140.289245
1900,12,26,2272.897612787,3157001.42141
1900,12,27,19650.10983776,1301086.939152
1900,12,28,15159.8270361,749422.3378694
1900,12,29,57166.36641262,4880046.174691
1900,12,30,9518.237713652,4871907.380357
1900,12,31,334125.3783516,2195906.311168
1901,1,1,676373.0577806,2454155.011998
1901,1,2,562197.9004866,3840029.438434
1901,1,3,202788.882151,8796633.867337
1901,1,4,91951.35159253,5511935.105725
1901,1,5,25307.00476474,11787242.23176
1901,1,6,80805.89938732,5895459.800948
1901,1,7,166771.5534704,3123347.337736
1901,1,8,476778.6766966,1340862.627634
1901,1,9,1406903.753726,655149.7622871
1901,1,10,2064321.879781,667301.7148223
1901,1,11,2192538.847946,388229.7674312
1901,1,12,466752.6711824,871685.3142527
1901,1,13,116576.5426554,5544090.363332
1901,1,14,19048.0806939,4263924.57924
1901,1,15,73234.74830951,3298686.813093
1901,1,16,28634.33446397,625066.8109687
1901,1,17,198466.4303363,3817048.45235
1901,1,18,89042.54266965,9637492.744551
1901,1,19,146367.0904646,17022325.89957
1901,1,20,289110.2842896,8934624.449112
1901,1,21,267870.467291,6101103.252745
1901,1,22,421348.0453422,4380022.005336
1901,1,23,427422.1599128,346493.0580278
1901,1,24,194740.4071715,4039289.10671
1901,1,25,179009.324893,15059405.36613
1901,1,26,162255.4570777,13139359.50405
1901,1,27,29456.54423304,13143381.15639
1901,1,28,8716.334945223,20718023.10036
1901,1,29,12550.58397656,13707203.11535
1901,1,30,65782.13577822,7626615.249407
1901,1,31,458900.5107109,24380908.04824
1901,2,1,778089.8190221,28965935.9438
1901,2,2,532347.3013215,6376431.955878
1901,2,3,1681021.444562,1497104.062518
1901,2,4,2535694.913159,1674371.056416
1901,2,5,935784.4724577,7863121.799081
1901,2,6,91638.18460018,23184618.56431
1901,2,7,22591.90988572,29648359.52703
1901,2,8,300805.2081773,12916929.75361
1901,2,9,1567527.505985,6082656.499789
1901,2,10,3402954.956636,3573746.450648
1901,2,11,3613751.447488,1912935.794824
1901,2,12,2915748.146077,2456321.379873
1901,2,13,872362.3207126,15949663.61974
1901,2,14,11912.00287759,14582606.96269
1901,2,15,4969.639907373,26489509.40886
1901,2,16,9045.33773782,19333900.08739
1901,2,17,1062.141577817,13798731.893
1901,2,18,12350.15619842,9983094.837587
1901,2,19,39182.5721202,26392686.07836
1901,2,20,100268.8389929,74652211.65513
1901,2,21,111317.9344878,70494523.17419
1901,2,22,79241.52758303,22164194.23985
1901,2,23,407716.2624841,13997448.17838
1901,2,24,718335.8211333,18817720.675
1901,2,25,629770.7738299,21263778.49765
1901,2,26,212505.6850577,13918920.42632
1901,2,27,93834.02670318,14742120.19466
1901,2,28,42092.67409412,8822653.046068
1901,3,1,87882.3111552,4083335.516991
1901,3,2,281245.259189,3553897.449422
1901,3,3,80796.78527138,1354317.579905
1901,3,4,329583.6605347,280782.446922
1901,3,5,870437.0083117,4459421.69153
1901,3,6,1230726.781787,13210829.3804
1901,3,7,2513529.742133,3533344.170091
1901,3,8,3229425.187302,1169752.528944
1901,3,9,1949815.924614,470180.9640723
1901,3,10,2074819.909932,165198.7219724
1901,3,11,1931762.404639,332042.0625475
1901,3,12,181091.8765884,789787.2430818
1901,3,13,173366.6449508,2180398.638165
1901,3,14,46955.05756614,6404861.42986
1901,3,15,73426.66991122,10303837.71805
1901,3,16,33953.77103716,13035597.20243
1901,3,17,25698.78663186,16787372.09097
1901,3,18,101119.5498245,11589868.60082
1901,3,19,301721.9368505,4415116.487185
1901,3,20,331055.3661369,4395188.07764
1901,3,21,170891.3946054,8556830.327201
1901,3,22,164960.8998732,4644016.071544
1901,3,23,389995.2066207,887654.5578606
1901,3,24,1252652.287017,729108.0480117
1901,3,25,1974718.664169,720693.8121616
1901,3,26,1016486.990628,4842669.827852
1901,3,27,371702.2350609,12652932.9889
1901,3,28,38414.68808752,19695230.67392
1901,3,29,16520.97994721,21160991.82145
1901,3,30,811.1420932298,14568701.57974
1901,3,31,185.618199225,5872883.178986
1901,4,1,670.7901945589,14990851.12344
1901,4,2,5184.29539557,13645169.94246
1901,4,3,4217.240624283,16030537.50907
1901,4,4,1815.316253966,22359842.94698
1901,4,5,0,16960112.24962
1901,4,6,0,12707541.2172
1901,4,7,14590.0746659,12592706.55496
1901,4,8,180272.5770219,15030641.57231
1901,4,9,309499.3632378,17167875.10564
1901,4,10,249593.9986986,13382350.36586
1901,4,11,43867.82967228,10722541.17695
1901,4,12,2846.872138554,4844174.606812
1901,4,13,2508.020422381,3856179.397151
1901,4,14,9055.370977453,5029802.187392
1901,4,15,30202.14336759,3844099.244678
1901,4,16,2723.467656837,4399680.313564
1901,4,17,0,4600589.376145
1901,4,18,13183.75018232,7924162.321343
1901,4,19,1065711.111398,5064705.341495
1901,4,20,1372290.689926,763438.1735508
1901,4,21,1444031.382357,1811993.74457
1901,4,22,2281977.181146,3740785.914848
1901,4,23,2476731.98596,1993004.305869
1901,4,24,1066788.232269,1364587.490392
1901,4,25,249286.3190634,4077766.432698
1901,4,26,75623.67895985,3667155.543783
1901,4,27,745219.0282727,1660546.20925
1901,4,28,4620000.21021,653048.2983291
1901,4,29,8408670.006711,217327.3612319
1901,4,30,4110804.205301,1266766.545779
1901,5,1,523009.159557,3179113.735543
1901,5,2,156011.5775982,3742126.316233
1901,5,3,167757.389362,6818846.264658
1901,5,4,606386.418544,10356363.45919
1901,5,5,699876.6508496,15173735.82249
1901,5,6,324110.5008034,13352725.83438
1901,5,7,97825.3482144,8760304.445004
1901,5,8,15309.53069571,5563061.068559
1901,5,9,46978.06329997,1806354.420634
1901,5,10,127048.6898057,570507.6954024
1901,5,11,221897.7683861,1346590.57821
1901,5,12,60471.18784711,9520328.875098
1901,5,13,66286.76024709,14614009.40513
1901,5,14,215703.7907519,6725986.27807
1901,5,15,588518.3943757,2202175.255722
1901,5,16,1498592.561491,614341.9183749
1901,5,17,1830766.693428,1032876.261931
1901,5,18,1031093.599689,3659471.227123
1901,5,19,441465.5319838,2885688.320223
1901,5,20,305808.3316476,2629686.966401
1901,5,21,704537.197683,2373240.136301
1901,5,22,820752.5676632,3068978.256685
1901,5,23,1396127.81133,3380664.675998
1901,5,24,1378143.862223,8232293.645675
1901,5,25,2056821.287442,8017348.608723
1901,5,26,792798.2975645,5900030.174314
1901,5,27,48509.57953219,5117899.063481
1901,5,28,28402.69731477,7002688.526233
1901,5,29,261555.4188304,6593275.86399
1901,5,30,293873.5804692,3767407.504771
1901,5,31,175886.7316936,6263731.615648
1901,6,1,100990.3079903,8118544.607331
1901,6,2,186815.0206651,3801057.959693
1901,6,3,102253.1844276,2373953.466387
1901,6,4,51754.13387007,2983001.07505
1901,6,5,115717.0257683,2728330.956962
1901,6,6,2985859.507562,577840.3536352
1901,6,7,5236573.826943,260157.5090002
1901,6,8,2984347.378714,437525.5047577
1901,6,9,2246993.313463,1174367.319823
1901,6,10,2887336.480269,2347269.923634
1901,6,11,4263429.214086,879560.5323162
1901,6,12,5355394.190384,1559682.468848
1901,6,13,5386937.717505,1600470.500682
1901,6,14,1377995.311909,1210269.221669
1901,6,15,602272.1491243,3267571.245232
1901,6,16,1935000.925065,5061745.29913
1901,6,17,3948949.150278,4072569.081705
1901,6,18,2862060.749676,622281.5194891
1901,6,19,2826344.377245,18646.66462493
1901,6,20,7548672.819855,78.08131688689
1901,6,21,12971322.9624,19.63920634502
1901,6,22,11887544.20934,76.17627807226
1901,6,23,6866118.404413,56193.42378172
1901,6,24,3823784.190017,1358828.678959
1901,6,25,7455104.950348,2120465.323927
1901,6,26,21512780.95772,946998.7438744
1901,6,27,28067358.05588,61678.26250674
1901,6,28,13586727.56317,52253.84206411
1901,6,29,7062073.43474,149046.7077595
1901,6,30,12436841.44388,102258.152083
1901,7,1,32975644.35868,23700.92323774
1901,7,2,45125748.12469,25927.75262176
1901,7,3,23463166.68173,447086.9334765
1901,7,4,5983957.874704,1788957.730378
1901,7,5,11813354.73688,334027.4227858
1901,7,6,16168987.01747,72524.17673836
1901,7,7,16040713.12757,105102.9577956
1901,7,8,15891430.03655,56221.32431703
1901,7,9,26342484.22233,167.8153656136
1901,7,10,33589365.99232,4.569648840349
1901,7,11,31580507.64893,219.9659477657
1901,7,12,34781384.43527,13184.434712
1901,7,13,46866490.67085,8733.917024832
1901,7,14,51170743.46683,5.441834451125
1901,7,15,32982976.87191,41771.82385306
1901,7,16,20315896.37573,200414.4116697
1901,7,17,14254099.91165,75697.92950205
1901,7,18,13108813.70055,12489.2516585
1901,7,19,15403227.64741,32183.04511219
1901,7,20,14319886.36502,21086.3729993
1901,7,21,15379617.70448,136703.7607339
1901,7,22,19433139.90086,182313.8589404
1901,7,23,25207404.99608,87298.43542116
1901,7,24,25933996.42161,177755.602041
1901,7,25,25175728.09456,880515.4020889
1901,7,26,20486713.65296,785881.1372676
1901,7,27,24665663.62906,266583.6946623
1901,7,28,23357219.06741,201973.4712935
1901,7,29,20654951.19529,1106902.528804
1901,7,30,22093443.46239,1649625.129591
1901,7,31,25957328.89691,5027082.87142
1901,8,1,20870107.68223,11001689.67072
1901,8,2,12478115.16824,10758449.58624
1901,8,3,14385640.64189,6056442.996538
1901,8,4,16072144.65219,3537777.611105
1901,8,5,15322156.16881,735224.4962028
1901,8,6,17571991.10209,1376.793080575
1901,8,7,18146374.81345,52798.84554615
1901,8,8,14144453.90923,551977.9154063
1901,8,9,11827638.6127,738299.1885585
1901,8,10,14586327.11979,763150.8234676
1901,8,11,12380127.2819,798300.7759686
1901,8,12,8782171.080504,103796.6374692
1901,8,13,9788380.779415,28471.06219995
1901,8,14,11123323.42173,8946.784501967
1901,8,15,13690823.40587,12707.09417564
1901,8,16,19293820.70362,62874.77155657
1901,8,17,21434656.1823,126154.3325939
1901,8,18,20673543.47382,205216.7403143
1901,8,19,26908268.01329,110286.1985371
1901,8,20,26297295.36273,34791.23060002
1901,8,21,24836122.85664,14791.69936719
1901,8,22,25412698.98844,2814.358404037
1901,8,23,31881765.43655,1385.614114905
1901,8,24,34920194.90295,10053.72067187
1901,8,25,28178133.88153,119182.6315098
1901,8,26,17362354.51868,291053.5278289
1901,8,27,9688444.847293,373235.3399365
1901,8,28,16269723.46294,93643.72116412
1901,8,29,16340376.34315,32560.64413213
1901,8,30,5668020.537312,52148.41190806
1901,8,31,5299504.624049,105204.9965361
1901,9,1,8439029.824969,138129.4009039
1901,9,2,3188795.129167,576151.7186288
1901,9,3,1169798.265838,1166535.02846
1901,9,4,770017.5113349,1352275.31377
1901,9,5,1052282.644097,1175501.63681
1901,9,6,3475151.937962,851411.4260507
1901,9,7,4161207.066182,1347487.633259
1901,9,8,3763382.224217,1093716.176362
1901,9,9,795009.8340243,809252.7430414
1901,9,10,304170.6349935,195971.5834516
1901,9,11,45087.80424897,199450.9534996
1901,9,12,272601.5210559,2317892.791767
1901,9,13,3697126.727691,3859348.201615
1901,9,14,3276581.590931,2054674.392082
1901,9,15,1414233.700867,1713621.735759
1901,9,16,825607.3395802,1074887.982675
1901,9,17,233375.0150426,2977339.550915
1901,9,18,633972.1024196,5902451.06875
1901,9,19,2227706.200675,2892328.931492
1901,9,20,3456029.824458,1762803.951484
1901,9,21,2324859.010206,789522.6000372
1901,9,22,568550.2779398,167584.9550951
1901,9,23,3140198.367829,5996.457757291
1901,9,24,10817838.778,452.6256290615
1901,9,25,13531177.5377,292487.9322664
1901,9,26,9096144.173988,314528.6074304
1901,9,27,8762081.137539,56.65415344672
1901,9,28,5455266.862664,16738.001228
1901,9,29,2535908.937806,207715.5098339
1901,9,30,2485511.472947,469213.5606811
1901,10,1,3747264.91555,878205.8180505
1901,10,2,1057022.53085,956421.8979242
1901,10,3,133314.5052145,4093418.673854
1901,10,4,136799.6409547,9421668.497091
1901,10,5,1129931.493742,3744949.595546
1901,10,6,1616764.846698,1161627.610213
1901,10,7,4352198.502143,121415.2897961
1901,10,8,4223401.63133,248660.4073844
1901,10,9,1666874.267362,125538.1949968
1901,10,10,1780807.007259,15291.14644882
1901,10,11,3123963.741233,4587.007558071
1901,10,12,1507431.570626,140847.2743179
1901,10,13,400003.3535743,1916687.866801
1901,10,14,984841.8273612,3550087.952709
1901,10,15,1561037.872203,665474.2008855
1901,10,16,1793959.033265,70320.68496418
1901,10,17,390586.7296459,1022777.902745
1901,10,18,334750.0514854,4297799.519548
1901,10,19,162706.5735639,5670979.271571
1901,10,20,953623.5516225,107954.7821985
1901,10,21,1336120.10661,0
1901,10,22,520918.3278571,3706.227641131
1901,10,23,482072.8411626,1012808.842257
1901,10,24,526075.7908739,3730416.577648
1901,10,25,587167.9958819,4399776.97983
1901,10,26,884977.59569,1419317.158925
1901,10,27,1137128.276153,1466281.082824
1901,10,28,1926490.441286,621589.770414
1901,10,29,4217068.690248,18859.31769176
1901,10,30,3745233.85233,13422.78003642
1901,10,31,1165346.636627,36915.34564252
