Year,Month,Day,LWA_Anticylonic,LWA_Cylonic
1948,6,1,11375925.51391,29541.99724903
1948,6,2,11034076.93139,148436.7166373
1948,6,3,7561391.381344,741155.8713235
1948,6,4,2047485.156467,1328054.709935
1948,6,5,1355910.517612,2079407.333581
1948,6,6,2393986.866903,5944777.750611
1948,6,7,3419007.552423,3817293.377911
1948,6,8,1802249.072942,3474515.048637
1948,6,9,1588770.842863,3427269.865566
1948,6,10,1802594.104144,1238388.932046
1948,6,11,3344843.362975,928548.2620562
1948,6,12,1719605.225886,1197962.754557
1948,6,13,1012402.246177,2658589.7554
1948,6,14,1759527.662275,1941914.894831
1948,6,15,3263924.681787,1555610.515084
1948,6,16,5154816.482444,2129026.119054
1948,6,17,4134891.19398,2009675.413967
1948,6,18,5982281.050596,2974429.520929
1948,6,19,12628754.14364,1465932.610259
1948,6,20,9196820.892848,1450886.737732
1948,6,21,7289358.889402,2001317.496665
1948,6,22,12918059.22766,1686963.652491
1948,6,23,19458904.39664,403547.4728222
1948,6,24,19199981.93043,23498.8464156
1948,6,25,11514057.58682,192818.5599728
1948,6,26,10186276.9527,238529.3421998
1948,6,27,14262087.19009,15724.45273326
1948,6,28,16761432.14945,20651.48020067
1948,6,29,21627282.95084,408752.0742906
1948,6,30,16981174.17616,1118305.747638
1948,7,1,18508162.25531,528313.3170286
1948,7,2,25327415.05796,179767.6169705
1948,7,3,26318374.87158,387932.9807815
1948,7,4,24285782.2098,463573.7378728
1948,7,5,30306069.12594,362254.0547896
1948,7,6,33172624.68022,591719.448012
1948,7,7,21231816.03564,2896114.251749
1948,7,8,12539162.40443,2949330.08004
1948,7,9,27450608.64091,343390.7922794
1948,7,10,29443873.14362,148177.5528939
1948,7,11,12650773.95138,67190.67810458
1948,7,12,7436971.946615,1888.218239379
1948,7,13,13715885.15468,15880.36561734
1948,7,14,16096938.81319,317562.3027208
1948,7,15,15356615.19251,838860.4859069
1948,7,16,22664970.83908,487116.6888021
1948,7,17,25716104.84261,88044.28077768
1948,7,18,18998465.16915,105134.4101786
1948,7,19,13975171.38849,188852.5332271
1948,7,20,11958286.57401,444384.82374
1948,7,21,13694137.61214,1129004.012714
1948,7,22,12787083.02053,1629926.637105
1948,7,23,14654287.09831,565560.4048777
1948,7,24,21388486.18064,1175446.598084
1948,7,25,18093113.23804,1021522.949985
1948,7,26,18047965.33303,1066197.127183
1948,7,27,22138835.72997,971479.8123213
1948,7,28,16871702.48282,633614.8391416
1948,7,29,14065008.38503,436926.1670943
1948,7,30,15062669.69151,1256407.736022
1948,7,31,14528154.85118,2052496.190666
1948,8,1,19629757.81584,2745852.818627
1948,8,2,22557707.28807,1392398.436192
1948,8,3,22502124.41178,653763.6398846
1948,8,4,17562717.15376,819198.8045343
1948,8,5,15802689.63683,1179337.024765
1948,8,6,12355294.87846,2362079.36817
1948,8,7,7446254.831872,4258298.667937
1948,8,8,5836931.737107,5489645.485492
1948,8,9,5494885.772975,2262123.041896
1948,8,10,8065853.809859,1043470.014419
1948,8,11,10519438.38471,355095.9832357
1948,8,12,12054673.157,168155.7586335
1948,8,13,10460701.96454,468241.6957689
1948,8,14,12363017.29218,1090872.422194
1948,8,15,9809042.940845,1067593.049403
1948,8,16,6904274.381076,356993.1994868
1948,8,17,10110170.5834,282313.8417267
1948,8,18,14423356.00383,423746.5187781
1948,8,19,23251387.93011,92565.926394
1948,8,20,15533443.0682,43893.48737809
1948,8,21,13482113.82509,16323.08416469
1948,8,22,22005988.49293,0
1948,8,23,40482454.9951,0
1948,8,24,41144925.96126,0
1948,8,25,31554885.64812,2346.414120743
1948,8,26,39356440.33951,454.8253229677
1948,8,27,69119300.62868,0
1948,8,28,68812408.54751,0
1948,8,29,44690317.5835,6518.561150844
1948,8,30,17407028.06303,463251.4613524
1948,8,31,12809822.04736,759857.0810228
1948,9,1,13968642.22585,1118720.823111
1948,9,2,11927981.29303,1614125.701734
1948,9,3,3403192.861784,108809.9865332
1948,9,4,3130918.891774,49863.82590061
1948,9,5,7283184.484024,92744.81846469
1948,9,6,13380651.81743,55017.40132251
1948,9,7,4933635.331832,439958.0985311
1948,9,8,2485784.638241,471463.6775892
1948,9,9,2534995.32134,518222.3094251
1948,9,10,5107041.644686,920591.0129458
1948,9,11,5349664.543275,1176169.215728
1948,9,12,5173679.984107,291766.2743746
1948,9,13,14952752.91363,6555.81927211
1948,9,14,14987913.14189,175511.0030159
1948,9,15,15453407.28539,639215.3876921
1948,9,16,31710781.3324,1883524.993464
1948,9,17,43226338.79813,1355396.201319
1948,9,18,28080255.02825,225494.1917254
1948,9,19,11539262.64706,423379.2700467
1948,9,20,5925330.26122,320106.8977609
1948,9,21,2074525.797114,2207587.30447
1948,9,22,369771.2434832,5608505.327938
1948,9,23,657368.9399063,5895498.201593
1948,9,24,2187327.971156,3519019.007761
1948,9,25,11062765.36109,1524754.245519
1948,9,26,26214368.0547,461504.5365796
1948,9,27,23173660.29596,629663.0852482
1948,9,28,14085454.81869,917888.2195191
1948,9,29,11794531.16968,631610.4918221
1948,9,30,7036834.09135,223072.5834929
1948,10,1,5619479.697489,33996.48838976
1948,10,2,4533271.930393,4392.541714537
1948,10,3,3858993.975602,33496.01111398
1948,10,4,3156105.814191,410355.341082
1948,10,5,2620139.298349,456337.1327359
1948,10,6,2165452.129765,1439244.442785
1948,10,7,1967287.451197,4452728.334699
1948,10,8,1624359.672226,3684557.736315
1948,10,9,622744.066143,4250914.52995
1948,10,10,178043.9181921,5224307.201402
1948,10,11,1350261.4596,2323503.117345
1948,10,12,3613752.519117,1983828.364851
1948,10,13,2520773.987337,2109759.662729
1948,10,14,1821844.227392,2789079.905312
1948,10,15,403354.3340546,1670786.900636
1948,10,16,244879.6678363,724668.0504334
1948,10,17,1030036.989558,1767381.989535
1948,10,18,811634.99719,2851268.627328
1948,10,19,108762.4693947,4153491.111534
1948,10,20,36528.52561642,6805408.058117
1948,10,21,99625.99354104,3457156.975222
1948,10,22,204212.5815781,801766.1527076
1948,10,23,1502636.666599,227862.3855691
1948,10,24,3557228.65066,942676.8443308
1948,10,25,3665679.338143,1799469.294042
1948,10,26,2182669.083525,1586457.715533
1948,10,27,1749630.544635,988716.432973
1948,10,28,1731737.415792,296852.8761776
1948,10,29,2275256.684923,103140.2182841
1948,10,30,2465397.763027,220389.9393973
1948,10,31,843374.7413769,460210.7845116
1948,11,1,909652.662529,820371.4473299
1948,11,2,1738647.112362,219274.1329689
1948,11,3,2040298.718396,81349.34279259
1948,11,4,2471463.317147,733928.2604294
1948,11,5,1947277.035233,3575198.850516
1948,11,6,5480356.006025,2492574.215945
1948,11,7,4593216.728694,1551949.272289
1948,11,8,3697428.215504,643857.9657373
1948,11,9,4737680.058216,3140467.029048
1948,11,10,8111734.219433,9177800.737871
1948,11,11,7797328.010915,3287319.926407
1948,11,12,6674786.109291,1618128.2856
1948,11,13,3808046.372322,966966.7177575
1948,11,14,1252030.214454,2253208.009079
1948,11,15,788218.2454124,479223.2748429
1948,11,16,633677.5963051,108740.9847005
1948,11,17,408108.7624775,227180.3011812
1948,11,18,1039011.906837,563572.2815995
1948,11,19,5677942.606022,2545829.589601
1948,11,20,5223655.233973,1463541.130141
1948,11,21,3866988.602916,573115.3662221
1948,11,22,1909794.605845,286109.9355377
1948,11,23,384548.0061753,526970.8770668
1948,11,24,279477.7091184,1187926.532661
1948,11,25,1190046.451753,1115201.687659
1948,11,26,1474786.59951,2396967.464512
1948,11,27,2902693.069821,2378802.225704
1948,11,28,3218445.610096,2035025.622068
1948,11,29,660357.1195555,390500.5367073
1948,11,30,141930.2736035,186362.2389594
1948,12,1,80600.37582976,59915.30860731
1948,12,2,406210.9179392,122659.9896615
1948,12,3,1526147.445006,2295.908862145
1948,12,4,2402116.460832,1068.729651757
1948,12,5,2953275.02311,352186.4365905
1948,12,6,2266628.470269,2498809.230335
1948,12,7,788633.3787579,2401273.486221
1948,12,8,1114724.140019,3676353.601358
1948,12,9,1907555.119843,2086471.801727
1948,12,10,578407.6072176,1077103.937631
1948,12,11,343571.8626366,603156.976821
1948,12,12,1666153.643548,544264.1081726
1948,12,13,3185587.729116,273733.7226626
1948,12,14,4497965.405293,2046717.740068
1948,12,15,2832548.623937,1330247.342156
1948,12,16,2366885.022,497998.9110211
1948,12,17,1482417.698427,971680.79725
1948,12,18,310104.91187,2310577.121936
1948,12,19,12422.19529335,5857128.391201
1948,12,20,6647.088905484,11824128.44298
1948,12,21,119599.836946,7548067.820357
1948,12,22,702656.5314415,2971005.744862
1948,12,23,1130658.401492,3594725.304788
1948,12,24,685195.1003562,8318340.182477
1948,12,25,397694.977922,11170656.85455
1948,12,26,391975.6255026,9032484.043036
1948,12,27,627689.8107288,2719369.531065
1948,12,28,394652.4015156,357123.59428
1948,12,29,1513689.53352,365681.7370558
1948,12,30,3401342.365375,393558.3762909
1948,12,31,3396917.542637,1666211.292618
1949,1,1,1191703.717065,5047482.884092
1949,1,2,277743.9300713,2043269.727448
1949,1,3,1969316.884255,557400.1379207
1949,1,4,8295471.398125,1054595.609681
1949,1,5,7705391.222436,2754655.715188
1949,1,6,1636873.004504,3883241.706225
1949,1,7,384111.9831264,4687347.323325
1949,1,8,886039.0462228,216478.7577511
1949,1,9,9836670.413591,13976.89375894
1949,1,10,25067923.44741,266.8769148284
1949,1,11,13897025.64891,70363.00365333
1949,1,12,3385190.450928,1748613.693793
1949,1,13,1885429.884603,5693097.291667
1949,1,14,2301823.53455,5989103.881962
1949,1,15,2738447.638006,2318263.370309
1949,1,16,6028634.64614,338061.6881638
1949,1,17,3806146.039257,125747.5692737
1949,1,18,4029375.204382,513072.5660073
1949,1,19,8646107.308867,2098170.76507
1949,1,20,3428826.04923,808830.6867628
1949,1,21,3716695.978471,229144.4360766
1949,1,22,8653814.847909,8416.895112081
1949,1,23,14319700.3692,63355.96815002
1949,1,24,15567422.00198,10191.02011846
1949,1,25,12600879.3219,431326.8782903
1949,1,26,7228114.364085,252944.9127732
1949,1,27,2598314.633519,341625.2371706
1949,1,28,1605783.568184,1710892.49304
1949,1,29,1724859.410163,9912180.354875
1949,1,30,2277354.133949,9311935.142381
1949,1,31,4258371.728579,3976882.208148
1949,2,1,4120090.22595,9255829.318883
1949,2,2,1680130.373248,10709175.3701
1949,2,3,598094.2928411,6910929.283178
1949,2,4,734231.855831,3576737.002189
1949,2,5,663698.1751892,3245037.661056
1949,2,6,378817.627234,3257610.992915
1949,2,7,769702.4260621,2703320.12507
1949,2,8,1299228.857269,1916811.679266
1949,2,9,2708631.359214,3222142.877531
1949,2,10,1121133.820108,5230718.423921
1949,2,11,581633.9580349,6807012.716344
1949,2,12,2500667.763554,1764714.592621
1949,2,13,7262840.330152,135162.0253715
1949,2,14,9897044.899653,388115.3703214
1949,2,15,8251501.06228,2804331.329596
1949,2,16,6006625.33857,4255419.272467
1949,2,17,2361317.416367,1974248.489853
1949,2,18,1686036.104322,462770.5463293
1949,2,19,3863186.84952,25786.38881549
1949,2,20,5421547.825866,15487.32439747
1949,2,21,2929556.397226,18216.8768893
1949,2,22,2067294.040703,0
1949,2,23,2043892.956067,334.6459131179
1949,2,24,1356183.780951,9593.342029846
1949,2,25,1115029.920377,26910.09307821
1949,2,26,455954.2004307,177318.8662237
1949,2,27,104101.1293866,381633.911819
1949,2,28,271941.0120475,2118692.365088
1949,3,1,590962.5073402,5957649.285842
1949,3,2,1132411.575588,3855066.871307
1949,3,3,1358583.658085,3862635.360571
1949,3,4,244787.8946505,1380170.173846
1949,3,5,270249.261848,1037247.502842
1949,3,6,270345.697511,3708827.092997
1949,3,7,971148.7078865,3295372.970748
1949,3,8,2154381.063748,909873.7504755
1949,3,9,2495766.96642,623614.9477667
1949,3,10,1197273.302292,988964.5068359
1949,3,11,633578.9608801,4291273.963921
1949,3,12,15247.59039586,12556662.0427
1949,3,13,32792.94097222,17414330.45927
1949,3,14,19239.34402366,9814676.065382
1949,3,15,83051.40600426,13829791.94605
1949,3,16,280857.7833627,17967989.77601
1949,3,17,213724.3413565,32509145.09196
1949,3,18,260448.7476448,19573715.7739
1949,3,19,492193.3356471,11269749.66311
1949,3,20,643750.3868081,6646855.537729
1949,3,21,1247034.337836,449439.3757005
1949,3,22,3198192.819502,89097.34971788
1949,3,23,4196700.930915,968.3731545841
1949,3,24,4033517.695517,38979.99915748
1949,3,25,8202858.112959,43060.44024339
1949,3,26,7954735.737801,34863.20045701
1949,3,27,4987953.574294,325578.5396721
1949,3,28,2362169.148195,320087.4701446
1949,3,29,1677092.090211,406939.5560789
1949,3,30,1687058.817319,732421.7638841
1949,3,31,722465.6167343,1783507.33065
1949,4,1,133743.3106442,1446516.946125
1949,4,2,340102.3594995,1132685.721354
1949,4,3,903233.4900517,769161.9407983
1949,4,4,385955.3509817,553785.3188804
1949,4,5,171020.2563844,1217953.418645
1949,4,6,177722.0294995,2260909.669848
1949,4,7,143733.7494654,3791505.022707
1949,4,8,316048.7475522,6093214.520594
1949,4,9,902528.0035384,7394614.106149
1949,4,10,1492070.762887,6093130.641455
1949,4,11,1542292.058862,2377439.721878
1949,4,12,569007.98786,1803615.468207
1949,4,13,249335.8602399,1026160.543789
1949,4,14,139422.2137691,345023.5395588
1949,4,15,119015.3666298,1489831.486714
1949,4,16,143862.5771804,5999966.203781
1949,4,17,13540.80682732,7874142.547448
1949,4,18,21668.70301649,3237656.123074
1949,4,19,486261.9797814,1184010.666619
1949,4,20,849909.9470039,183001.9765816
1949,4,21,607703.6601594,153560.7495309
1949,4,22,275229.4232808,49040.11952519
1949,4,23,244005.5366929,404106.9663868
1949,4,24,1293376.391432,2202141.709365
1949,4,25,2043619.271274,2739792.327922
1949,4,26,1640693.265422,391592.2843153
1949,4,27,1241696.960066,469261.9820389
1949,4,28,1623614.79089,1268915.211305
1949,4,29,2594210.629964,1299122.931021
1949,4,30,2797388.0894,458052.492296
1949,5,1,3911442.06433,217609.5336595
1949,5,2,5228700.398757,156566.5363817
1949,5,3,8135760.55627,0
1949,5,4,16323961.80813,0
1949,5,5,18544372.49228,1011.304074755
1949,5,6,7481234.428322,26751.52715865
1949,5,7,1975715.749348,149538.0585969
1949,5,8,328869.5102794,795832.688017
1949,5,9,193170.9844739,406419.9358014
1949,5,10,296095.1336399,1186895.062585
1949,5,11,325385.9955448,1272359.4507
1949,5,12,341555.1300536,938065.6806306
1949,5,13,376546.41172,286818.2404769
1949,5,14,548873.7173203,57544.88072454
1949,5,15,391089.2175788,82065.46084854
1949,5,16,917345.0875204,8183.585480335
1949,5,17,2798056.016921,62271.0758671
1949,5,18,4901003.58431,204970.0565385
1949,5,19,3812509.316421,2398.602073121
1949,5,20,1002857.759619,1411554.358501
1949,5,21,56811.29754679,2417805.450676
1949,5,22,312433.5092662,986630.9352453
1949,5,23,1282231.296285,566382.1078013
1949,5,24,731473.096343,3693852.834819
1949,5,25,401781.6925615,6763147.50496
1949,5,26,353510.9979958,9373712.001545
1949,5,27,234224.661886,6807507.183453
1949,5,28,429276.1054496,7881166.280471
1949,5,29,738980.1588262,6213671.085724
1949,5,30,1713828.362541,3874447.172339
1949,5,31,3210235.148107,3205365.925994
1949,6,1,3213885.893807,888703.9094605
1949,6,2,3770767.638501,260900.2774395
1949,6,3,5795612.084201,90831.25053615
1949,6,4,5795016.228401,20562.97495404
1949,6,5,1727563.320467,55599.05967882
1949,6,6,803805.9426605,403241.6871426
1949,6,7,431073.7951197,2419612.291107
1949,6,8,1583446.134746,2171490.821302
1949,6,9,6332274.573683,1110060.078265
1949,6,10,10847004.94173,102641.5400071
1949,6,11,5347412.702455,9283.47815819
1949,6,12,1940979.819687,46411.03042662
1949,6,13,4414034.244725,37664.50849546
1949,6,14,18309539.34372,31896.18258847
1949,6,15,28372430.30741,109728.3742468
1949,6,16,33087517.72082,62629.06445312
1949,6,17,29433549.14428,12315.97079248
1949,6,18,37041546.13815,1544.544628268
1949,6,19,33525183.96977,0
1949,6,20,23063540.41445,19085.84892642
1949,6,21,16885034.9603,264693.7154178
1949,6,22,8610011.302792,1039489.144598
1949,6,23,4730907.291386,3840877.365611
1949,6,24,5001042.190277,2203203.766863
1949,6,25,15474585.55271,578817.2601933
1949,6,26,24575492.69792,111020.0925883
1949,6,27,21569674.02069,225268.7877604
1949,6,28,23639785.19985,30535.04758987
1949,6,29,22535941.57201,222.0993476818
1949,6,30,37671126.7116,15.93796913297
1949,7,1,49719205.58027,0
1949,7,2,56950234.25,0
1949,7,3,46620828.95277,147.7100949755
1949,7,4,33776398.82932,44805.14581099
1949,7,5,27924726.51108,1386769.676598
1949,7,6,29373376.00783,3300290.230367
1949,7,7,27984586.23397,2180655.388014
1949,7,8,36054881.70001,1236780.762342
1949,7,9,41904928.11729,156500.4582823
1949,7,10,39001000.43979,4301.374004289
1949,7,11,25251479.73941,77248.7009421
1949,7,12,17507935.68783,23085.05928149
1949,7,13,10376505.16773,468048.6995315
1949,7,14,6548392.180929,851720.1894882
1949,7,15,6244047.783762,319835.3718533
1949,7,16,9954850.875683,21842.55363434
1949,7,17,17374594.88767,22671.56076389
1949,7,18,27982001.2686,172004.5097369
1949,7,19,29636135.81485,63362.75121272
1949,7,20,28539747.19828,90281.84076287
1949,7,21,28518962.90978,576599.1845304
1949,7,22,35093739.08574,231991.4876972
1949,7,23,42907520.43013,634906.4250919
1949,7,24,47374985.95584,2286393.842678
1949,7,25,44019126.8938,327835.6179279
1949,7,26,26976261.56586,301176.6818704
1949,7,27,33957251.28467,8632.983864379
1949,7,28,43048037.77803,692.6572074142
1949,7,29,37783526.25027,2010.393142999
1949,7,30,19295438.11043,11835.78863246
1949,7,31,11113764.988,111142.5670828
1949,8,1,10976815.26992,104655.0017138
1949,8,2,14971728.47752,161410.4198708
1949,8,3,29142221.70197,15138.82678143
1949,8,4,28210183.07894,0
1949,8,5,22782371.02831,4393.450354882
1949,8,6,26531889.23044,4658.708678002
1949,8,7,30004104.3771,4695.803168403
1949,8,8,24346011.15225,32205.51485907
1949,8,9,19180852.39989,497928.6767706
1949,8,10,20612240.38784,830867.8699704
1949,8,11,34320759.83851,189674.3324142
1949,8,12,31325138.1306,123678.5820759
1949,8,13,16172268.60349,299915.6151067
1949,8,14,13599470.71714,591835.4968788
1949,8,15,21548193.90737,1279882.154386
1949,8,16,27616475.12523,1394457.31347
1949,8,17,17065802.55907,457826.5666584
1949,8,18,7254902.193461,880302.6218421
1949,8,19,2620704.454306,8484849.214633
1949,8,20,6716463.433338,9968544.412046
1949,8,21,11524354.18658,3303470.182228
1949,8,22,20273871.1224,79647.81966146
1949,8,23,27269602.01186,79639.15297405
1949,8,24,29480721.55289,336778.3625664
1949,8,25,28239122.06564,786936.6844618
1949,8,26,31461375.69821,120607.5763251
1949,8,27,22195992.89568,17538.77934794
1949,8,28,18928991.54073,79334.95803334
1949,8,29,20181391.66977,459074.2497192
1949,8,30,11580271.13452,1087641.717464
1949,8,31,8713193.186785,3083717.727565
1949,9,1,14045001.81971,5677438.771409
1949,9,2,17774905.89893,646621.6582989
1949,9,3,20585612.94934,15436.4592333
1949,9,4,25091614.20748,23229.10886438
1949,9,5,18618600.47896,74746.67560253
1949,9,6,11164350.17981,401294.74468
1949,9,7,7584275.503408,1046143.82584
1949,9,8,5098357.209798,2354372.437999
1949,9,9,2429816.891812,3975992.591242
1949,9,10,2042278.55537,2171466.260439
1949,9,11,4544997.554901,162528.526443
1949,9,12,21228106.22926,23295.75424932
1949,9,13,19663142.26836,654759.3749298
1949,9,14,10712309.64497,965234.4116434
1949,9,15,9484381.691958,317921.8456106
1949,9,16,7853247.939769,192328.1520166
1949,9,17,12488872.82828,323774.0096444
1949,9,18,20117546.03781,871067.4903461
1949,9,19,18417357.23155,1259420.922092
1949,9,20,7901359.047386,2837343.020221
1949,9,21,5950108.735466,1576853.604805
1949,9,22,5103380.943934,2954948.05202
1949,9,23,4559041.396192,7582185.166868
1949,9,24,3866746.090176,7597045.677765
1949,9,25,2073921.792501,2649774.085561
1949,9,26,3482144.74363,224303.2186479
1949,9,27,2504341.437438,275798.9177023
1949,9,28,2681329.767929,1701607.28313
1949,9,29,5689711.900997,3439371.82516
1949,9,30,10360069.05378,448348.4943896
1949,10,1,19100203.73183,529816.0283012
1949,10,2,17846788.12696,109629.7536573
1949,10,3,9227827.04325,5008.955461091
1949,10,4,2857608.741847,20030.54471444
1949,10,5,1117101.185949,27498.44739966
1949,10,6,2305912.819464,172979.7637676
1949,10,7,6163149.040275,84185.21547245
1949,10,8,16406715.8752,163.2542636846
1949,10,9,17196060.86225,0
1949,10,10,8094253.453131,134173.7000724
1949,10,11,6395278.453425,1154093.769455
1949,10,12,3323248.696646,672109.1726409
1949,10,13,1670479.226357,283402.0709252
1949,10,14,4316929.230261,49178.51031933
1949,10,15,1520527.042533,40465.29681117
1949,10,16,780199.6454268,100333.88834
1949,10,17,6168076.304349,1924.64141008
1949,10,18,10174262.61598,162.1425908905
1949,10,19,9010639.100302,53106.65161612
1949,10,20,4578807.035673,137090.8224954
1949,10,21,4298935.481301,399291.7261763
1949,10,22,7149667.584814,990935.4222931
1949,10,23,8142032.413881,2272408.615279
1949,10,24,4009110.666219,1902291.866401
1949,10,25,6236933.508368,544638.7218042
1949,10,26,8041085.413695,1078475.937186
1949,10,27,6568517.639134,411611.732524
1949,10,28,9822214.535143,8158.0372482
1949,10,29,7758266.265181,4837.673355801
1949,10,30,6116079.55793,320137.8884102
